id,areaDesc,SAME_codes,UGC_codes,affectedZones,sent,effective,onset,expires,ends,status,messageType,category,severity,certainty,urgency,event,headline,coordinates
urn:oid:2.49.0.1.840.0.b8b5b74690642d0755a06a3387cbb420d79a0ac4.019.2,Nikolski to Seguam Pacfic Side out to 15 NM,058777,PKZ777,https://api.weather.gov/zones/forecast/PKZ777,2024-10-14T03:46:00-08:00,2024-10-14T03:46:00-08:00,2024-10-15T05:00:00-08:00,2024-10-14T17:00:00-08:00,2024-10-15T17:00:00-08:00,Actual,Alert,Met,Minor,Likely,Expected,Small Craft Advisory,Small Craft Advisory issued October 14 at 3:46AM AKDT until October 15 at 5:00PM AKDT by NWS Anchorage AK,[]
urn:oid:2.49.0.1.840.0.b8b5b74690642d0755a06a3387cbb420d79a0ac4.013.1,Cape Sarichef to Nikoski Bering Side from 15 to 85 NM,058772,PKZ772,https://api.weather.gov/zones/forecast/PKZ772,2024-10-14T03:46:00-08:00,2024-10-14T03:46:00-08:00,2024-10-14T03:00:00-08:00,2024-10-14T17:00:00-08:00,2024-10-15T05:00:00-08:00,Actual,Alert,Met,Minor,Likely,Expected,Small Craft Advisory,Small Craft Advisory issued October 14 at 3:46AM AKDT until October 15 at 5:00AM AKDT by NWS Anchorage AK,[]
urn:oid:2.49.0.1.840.0.b8b5b74690642d0755a06a3387cbb420d79a0ac4.015.1,Cape Sarichef to Nikoski Pacific Side out to 15 NM,058773,PKZ773,https://api.weather.gov/zones/forecast/PKZ773,2024-10-14T03:46:00-08:00,2024-10-14T03:46:00-08:00,2024-10-14T05:00:00-08:00,2024-10-14T17:00:00-08:00,2024-10-14T17:00:00-08:00,Actual,Alert,Met,Minor,Likely,Expected,Small Craft Advisory,Small Craft Advisory issued October 14 at 3:46AM AKDT until October 14 at 5:00PM AKDT by NWS Anchorage AK,[]
urn:oid:2.49.0.1.840.0.b8b5b74690642d0755a06a3387cbb420d79a0ac4.017.2,Nikolski to Seguam Bering Side out to 15 NM,058775,PKZ775,https://api.weather.gov/zones/forecast/PKZ775,2024-10-14T03:46:00-08:00,2024-10-14T03:46:00-08:00,2024-10-15T05:00:00-08:00,2024-10-14T17:00:00-08:00,2024-10-15T17:00:00-08:00,Actual,Alert,Met,Minor,Likely,Expected,Small Craft Advisory,Small Craft Advisory issued October 14 at 3:46AM AKDT until October 15 at 5:00PM AKDT by NWS Anchorage AK,[]
urn:oid:2.49.0.1.840.0.b8b5b74690642d0755a06a3387cbb420d79a0ac4.017.1,Nikolski to Seguam Bering Side out to 15 NM,058775,PKZ775,https://api.weather.gov/zones/forecast/PKZ775,2024-10-14T03:46:00-08:00,2024-10-14T03:46:00-08:00,2024-10-14T05:00:00-08:00,2024-10-14T17:00:00-08:00,2024-10-14T17:00:00-08:00,Actual,Alert,Met,Minor,Likely,Expected,Small Craft Advisory,Small Craft Advisory issued October 14 at 3:46AM AKDT until October 14 at 5:00PM AKDT by NWS Anchorage AK,[]
urn:oid:2.49.0.1.840.0.b8b5b74690642d0755a06a3387cbb420d79a0ac4.015.2,Cape Sarichef to Nikoski Pacific Side out to 15 NM,058773,PKZ773,https://api.weather.gov/zones/forecast/PKZ773,2024-10-14T03:46:00-08:00,2024-10-14T03:46:00-08:00,2024-10-15T05:00:00-08:00,2024-10-14T17:00:00-08:00,2024-10-15T17:00:00-08:00,Actual,Alert,Met,Minor,Likely,Expected,Small Craft Advisory,Small Craft Advisory issued October 14 at 3:46AM AKDT until October 15 at 5:00PM AKDT by NWS Anchorage AK,[]
urn:oid:2.49.0.1.840.0.b8b5b74690642d0755a06a3387cbb420d79a0ac4.033.1,Kuskokwim Delta and Etolin Strait out to 15 NM,058763,PKZ763,https://api.weather.gov/zones/forecast/PKZ763,2024-10-14T03:46:00-08:00,2024-10-14T03:46:00-08:00,2024-10-14T03:00:00-08:00,2024-10-14T17:00:00-08:00,2024-10-15T05:00:00-08:00,Actual,Alert,Met,Minor,Likely,Expected,Small Craft Advisory,Small Craft Advisory issued October 14 at 3:46AM AKDT until October 15 at 5:00AM AKDT by NWS Anchorage AK,[]
urn:oid:2.49.0.1.840.0.b8b5b74690642d0755a06a3387cbb420d79a0ac4.006.1,Cape Tolstoi to Cape Sarichef out to 15 NM,058754,PKZ754,https://api.weather.gov/zones/forecast/PKZ754,2024-10-14T03:46:00-08:00,2024-10-14T03:46:00-08:00,2024-10-14T03:00:00-08:00,2024-10-14T17:00:00-08:00,2024-10-15T05:00:00-08:00,Actual,Alert,Met,Minor,Likely,Expected,Small Craft Advisory,Small Craft Advisory issued October 14 at 3:46AM AKDT until October 15 at 5:00AM AKDT by NWS Anchorage AK,[]
urn:oid:2.49.0.1.840.0.b8b5b74690642d0755a06a3387cbb420d79a0ac4.004.1,Castle Cape to Cape Tolstoi out to 15 NM,058752,PKZ752,https://api.weather.gov/zones/forecast/PKZ752,2024-10-14T03:46:00-08:00,2024-10-14T03:46:00-08:00,2024-10-14T03:00:00-08:00,2024-10-14T17:00:00-08:00,2024-10-15T05:00:00-08:00,Actual,Alert,Met,Minor,Likely,Expected,Small Craft Advisory,Small Craft Advisory issued October 14 at 3:46AM AKDT until October 15 at 5:00AM AKDT by NWS Anchorage AK,[]
urn:oid:2.49.0.1.840.0.b8b5b74690642d0755a06a3387cbb420d79a0ac4.034.1,Kuskokwim Delta from 15 to 80 NM,058764,PKZ764,https://api.weather.gov/zones/forecast/PKZ764,2024-10-14T03:46:00-08:00,2024-10-14T03:46:00-08:00,2024-10-14T03:00:00-08:00,2024-10-14T17:00:00-08:00,2024-10-15T05:00:00-08:00,Actual,Alert,Met,Minor,Likely,Expected,Small Craft Advisory,Small Craft Advisory issued October 14 at 3:46AM AKDT until October 15 at 5:00AM AKDT by NWS Anchorage AK,[]
urn:oid:2.49.0.1.840.0.b8b5b74690642d0755a06a3387cbb420d79a0ac4.036.1,Saint Matthew Island Waters,058767,PKZ767,https://api.weather.gov/zones/forecast/PKZ767,2024-10-14T03:46:00-08:00,2024-10-14T03:46:00-08:00,2024-10-14T05:00:00-08:00,2024-10-14T17:00:00-08:00,2024-10-14T17:00:00-08:00,Actual,Alert,Met,Minor,Likely,Expected,Small Craft Advisory,Small Craft Advisory issued October 14 at 3:46AM AKDT until October 14 at 5:00PM AKDT by NWS Anchorage AK,[]
urn:oid:2.49.0.1.840.0.b8b5b74690642d0755a06a3387cbb420d79a0ac4.021.1,Seguam to Adak Bering Side out to 15 NM,058780,PKZ780,https://api.weather.gov/zones/forecast/PKZ780,2024-10-14T03:46:00-08:00,2024-10-14T03:46:00-08:00,2024-10-14T03:00:00-08:00,2024-10-14T17:00:00-08:00,2024-10-15T17:00:00-08:00,Actual,Alert,Met,Minor,Likely,Expected,Small Craft Advisory,Small Craft Advisory issued October 14 at 3:46AM AKDT until October 15 at 5:00PM AKDT by NWS Anchorage AK,[]
urn:oid:2.49.0.1.840.0.b8b5b74690642d0755a06a3387cbb420d79a0ac4.019.1,Nikolski to Seguam Pacfic Side out to 15 NM,058777,PKZ777,https://api.weather.gov/zones/forecast/PKZ777,2024-10-14T03:46:00-08:00,2024-10-14T03:46:00-08:00,2024-10-14T05:00:00-08:00,2024-10-14T17:00:00-08:00,2024-10-14T17:00:00-08:00,Actual,Alert,Met,Minor,Likely,Expected,Small Craft Advisory,Small Craft Advisory issued October 14 at 3:46AM AKDT until October 14 at 5:00PM AKDT by NWS Anchorage AK,[]
urn:oid:2.49.0.1.840.0.b8b5b74690642d0755a06a3387cbb420d79a0ac4.016.1,Cape Sarichef to Nikoski Pacific Side from 15 to 85 NM,058774,PKZ774,https://api.weather.gov/zones/forecast/PKZ774,2024-10-14T03:46:00-08:00,2024-10-14T03:46:00-08:00,2024-10-14T05:00:00-08:00,2024-10-14T17:00:00-08:00,2024-10-14T17:00:00-08:00,Actual,Alert,Met,Minor,Likely,Expected,Small Craft Advisory,Small Craft Advisory issued October 14 at 3:46AM AKDT until October 14 at 5:00PM AKDT by NWS Anchorage AK,[]
urn:oid:2.49.0.1.840.0.b8b5b74690642d0755a06a3387cbb420d79a0ac4.020.2,Nikolski to Seguam Pacific Side from 15 to 75 NM,058778,PKZ778,https://api.weather.gov/zones/forecast/PKZ778,2024-10-14T03:46:00-08:00,2024-10-14T03:46:00-08:00,2024-10-15T05:00:00-08:00,2024-10-14T17:00:00-08:00,2024-10-15T17:00:00-08:00,Actual,Alert,Met,Minor,Likely,Expected,Small Craft Advisory,Small Craft Advisory issued October 14 at 3:46AM AKDT until October 15 at 5:00PM AKDT by NWS Anchorage AK,[]
urn:oid:2.49.0.1.840.0.b8b5b74690642d0755a06a3387cbb420d79a0ac4.016.2,Cape Sarichef to Nikoski Pacific Side from 15 to 85 NM,058774,PKZ774,https://api.weather.gov/zones/forecast/PKZ774,2024-10-14T03:46:00-08:00,2024-10-14T03:46:00-08:00,2024-10-15T05:00:00-08:00,2024-10-14T17:00:00-08:00,2024-10-15T17:00:00-08:00,Actual,Alert,Met,Minor,Likely,Expected,Small Craft Advisory,Small Craft Advisory issued October 14 at 3:46AM AKDT until October 15 at 5:00PM AKDT by NWS Anchorage AK,[]
urn:oid:2.49.0.1.840.0.b8b5b74690642d0755a06a3387cbb420d79a0ac4.035.1,North and West of Nunivak Island,058765,PKZ765,https://api.weather.gov/zones/forecast/PKZ765,2024-10-14T03:46:00-08:00,2024-10-14T03:46:00-08:00,2024-10-14T05:00:00-08:00,2024-10-14T17:00:00-08:00,2024-10-14T17:00:00-08:00,Actual,Alert,Met,Minor,Likely,Expected,Small Craft Advisory,Small Craft Advisory issued October 14 at 3:46AM AKDT until October 14 at 5:00PM AKDT by NWS Anchorage AK,[]
urn:oid:2.49.0.1.840.0.b8b5b74690642d0755a06a3387cbb420d79a0ac4.027.1,Kiska to Attu Bering Side,058786,PKZ786,https://api.weather.gov/zones/forecast/PKZ786,2024-10-14T03:46:00-08:00,2024-10-14T03:46:00-08:00,2024-10-14T03:00:00-08:00,2024-10-14T17:00:00-08:00,2024-10-15T17:00:00-08:00,Actual,Alert,Met,Minor,Likely,Expected,Small Craft Advisory,Small Craft Advisory issued October 14 at 3:46AM AKDT until October 15 at 5:00PM AKDT by NWS Anchorage AK,[]
urn:oid:2.49.0.1.840.0.b8b5b74690642d0755a06a3387cbb420d79a0ac4.026.1,Adak to Kiska Pacific Side,058785,PKZ785,https://api.weather.gov/zones/forecast/PKZ785,2024-10-14T03:46:00-08:00,2024-10-14T03:46:00-08:00,2024-10-14T03:00:00-08:00,2024-10-14T17:00:00-08:00,2024-10-15T17:00:00-08:00,Actual,Alert,Met,Minor,Likely,Expected,Small Craft Advisory,Small Craft Advisory issued October 14 at 3:46AM AKDT until October 15 at 5:00PM AKDT by NWS Anchorage AK,[]
urn:oid:2.49.0.1.840.0.b8b5b74690642d0755a06a3387cbb420d79a0ac4.023.1,Seguam to Adak Pacific Side out to 15 NM,058782,PKZ782,https://api.weather.gov/zones/forecast/PKZ782,2024-10-14T03:46:00-08:00,2024-10-14T03:46:00-08:00,2024-10-14T03:00:00-08:00,2024-10-14T17:00:00-08:00,2024-10-15T17:00:00-08:00,Actual,Alert,Met,Minor,Likely,Expected,Small Craft Advisory,Small Craft Advisory issued October 14 at 3:46AM AKDT until October 15 at 5:00PM AKDT by NWS Anchorage AK,[]
urn:oid:2.49.0.1.840.0.b8b5b74690642d0755a06a3387cbb420d79a0ac4.014.1,Unalaska Bay,058771,PKZ771,https://api.weather.gov/zones/forecast/PKZ771,2024-10-14T03:46:00-08:00,2024-10-14T03:46:00-08:00,2024-10-14T03:00:00-08:00,2024-10-14T17:00:00-08:00,2024-10-15T05:00:00-08:00,Actual,Alert,Met,Minor,Likely,Expected,Small Craft Advisory,Small Craft Advisory issued October 14 at 3:46AM AKDT until October 15 at 5:00AM AKDT by NWS Anchorage AK,[]
urn:oid:2.49.0.1.840.0.b8b5b74690642d0755a06a3387cbb420d79a0ac4.012.1,Cape Sarichef to Nikoski Bering Side out to 15 NM,058770,PKZ770,https://api.weather.gov/zones/forecast/PKZ770,2024-10-14T03:46:00-08:00,2024-10-14T03:46:00-08:00,2024-10-14T03:00:00-08:00,2024-10-14T17:00:00-08:00,2024-10-15T05:00:00-08:00,Actual,Alert,Met,Minor,Likely,Expected,Small Craft Advisory,Small Craft Advisory issued October 14 at 3:46AM AKDT until October 15 at 5:00AM AKDT by NWS Anchorage AK,[]
urn:oid:2.49.0.1.840.0.b8b5b74690642d0755a06a3387cbb420d79a0ac4.005.1,Castle Cape to Cape Tolstoi from 15 to 100 NM,058753,PKZ753,https://api.weather.gov/zones/forecast/PKZ753,2024-10-14T03:46:00-08:00,2024-10-14T03:46:00-08:00,2024-10-14T03:00:00-08:00,2024-10-14T17:00:00-08:00,2024-10-15T05:00:00-08:00,Actual,Alert,Met,Minor,Likely,Expected,Small Craft Advisory,Small Craft Advisory issued October 14 at 3:46AM AKDT until October 15 at 5:00AM AKDT by NWS Anchorage AK,[]
urn:oid:2.49.0.1.840.0.b8b5b74690642d0755a06a3387cbb420d79a0ac4.018.2,Nikolski to Seguam Bering Side from 15 to 85 NM,058776,PKZ776,https://api.weather.gov/zones/forecast/PKZ776,2024-10-14T03:46:00-08:00,2024-10-14T03:46:00-08:00,2024-10-15T05:00:00-08:00,2024-10-14T17:00:00-08:00,2024-10-15T17:00:00-08:00,Actual,Alert,Met,Minor,Likely,Expected,Small Craft Advisory,Small Craft Advisory issued October 14 at 3:46AM AKDT until October 15 at 5:00PM AKDT by NWS Anchorage AK,[]
urn:oid:2.49.0.1.840.0.b4808205f74325ae24bdf3cd45436fbf1f24e0d4.002.1,Rock Island Passage to Sturgeon Bay WI; Sturgeon Bay to Two Rivers WI; Two Rivers to Sheboygan WI,"092541,092542,092543","LMZ541,LMZ542,LMZ543","https://api.weather.gov/zones/forecast/LMZ541,https://api.weather.gov/zones/forecast/LMZ542,https://api.weather.gov/zones/forecast/LMZ543",2024-10-14T06:43:00-05:00,2024-10-14T06:43:00-05:00,2024-10-14T06:43:00-05:00,2024-10-14T10:00:00-05:00,2024-10-14T10:00:00-05:00,Actual,Update,Met,Minor,Likely,Expected,Small Craft Advisory,Small Craft Advisory issued October 14 at 6:43AM CDT until October 14 at 10:00AM CDT by NWS Green Bay WI,[]
urn:oid:2.49.0.1.840.0.eeae3c66b78f54608682496bbd957799dde3702e.001.1,Chesapeake Bay from Sandy Point to North Beach MD; Chesapeake Bay from North Beach to Drum Point MD; Tidal Potomac from Indian Head to Cobb Island MD; Chester River to Queenstown MD; Eastern Bay; Choptank River to Cambridge MD and the Little Choptank River; Patuxent River to Broomes Island MD,"073532,073533,073536,073539,073540,073541,073542","ANZ532,ANZ533,ANZ536,ANZ539,ANZ540,ANZ541,ANZ542","https://api.weather.gov/zones/forecast/ANZ532,https://api.weather.gov/zones/forecast/ANZ533,https://api.weather.gov/zones/forecast/ANZ536,https://api.weather.gov/zones/forecast/ANZ539,https://api.weather.gov/zones/forecast/ANZ540,https://api.weather.gov/zones/forecast/ANZ541,https://api.weather.gov/zones/forecast/ANZ542",2024-10-14T07:39:00-04:00,2024-10-14T07:39:00-04:00,2024-10-14T07:39:00-04:00,2024-10-14T11:00:00-04:00,,Actual,Alert,Met,Minor,Observed,Expected,Marine Weather Statement,Marine Weather Statement issued October 14 at 7:39AM EDT by NWS Baltimore MD/Washington DC,[]
urn:oid:2.49.0.1.840.0.a6dbc7cef3706690679cb5a3d055ff1906e49f1c.018.1,Marmot Island to Sitkinak out to 15 NM,058732,PKZ732,https://api.weather.gov/zones/forecast/PKZ732,2024-10-14T03:33:00-08:00,2024-10-14T03:33:00-08:00,2024-10-14T03:00:00-08:00,2024-10-14T16:00:00-08:00,2024-10-15T05:00:00-08:00,Actual,Alert,Met,Minor,Likely,Expected,Small Craft Advisory,Small Craft Advisory issued October 14 at 3:33AM AKDT until October 15 at 5:00AM AKDT by NWS Anchorage AK,[]
urn:oid:2.49.0.1.840.0.a6dbc7cef3706690679cb5a3d055ff1906e49f1c.019.1,Marmot Island To Sitkinak from 15 to 85 NM,058734,PKZ734,https://api.weather.gov/zones/forecast/PKZ734,2024-10-14T03:33:00-08:00,2024-10-14T03:33:00-08:00,2024-10-14T03:00:00-08:00,2024-10-14T16:00:00-08:00,2024-10-15T05:00:00-08:00,Actual,Alert,Met,Minor,Likely,Expected,Small Craft Advisory,Small Craft Advisory issued October 14 at 3:33AM AKDT until October 15 at 5:00AM AKDT by NWS Anchorage AK,[]
urn:oid:2.49.0.1.840.0.a6dbc7cef3706690679cb5a3d055ff1906e49f1c.003.1,Gravel Point to Cape Cleare out to 15 NM,058711,PKZ711,https://api.weather.gov/zones/forecast/PKZ711,2024-10-14T03:33:00-08:00,2024-10-14T03:33:00-08:00,2024-10-14T03:00:00-08:00,2024-10-14T16:00:00-08:00,2024-10-15T05:00:00-08:00,Actual,Alert,Met,Minor,Likely,Expected,Small Craft Advisory,Small Craft Advisory issued October 14 at 3:33AM AKDT until October 15 at 5:00AM AKDT by NWS Anchorage AK,[]
urn:oid:2.49.0.1.840.0.a6dbc7cef3706690679cb5a3d055ff1906e49f1c.016.1,Barren Islands East,058731,PKZ731,https://api.weather.gov/zones/forecast/PKZ731,2024-10-14T03:33:00-08:00,2024-10-14T03:33:00-08:00,2024-10-14T05:00:00-08:00,2024-10-14T16:00:00-08:00,2024-10-14T17:00:00-08:00,Actual,Alert,Met,Minor,Likely,Expected,Small Craft Advisory,Small Craft Advisory issued October 14 at 3:33AM AKDT until October 14 at 5:00PM AKDT by NWS Anchorage AK,[]
urn:oid:2.49.0.1.840.0.a6dbc7cef3706690679cb5a3d055ff1906e49f1c.004.1,Cape Suckling to Cape Cleare from 15 to 75 NM,058712,PKZ712,https://api.weather.gov/zones/forecast/PKZ712,2024-10-14T03:33:00-08:00,2024-10-14T03:33:00-08:00,2024-10-14T03:00:00-08:00,2024-10-14T16:00:00-08:00,2024-10-15T05:00:00-08:00,Actual,Alert,Met,Minor,Likely,Expected,Small Craft Advisory,Small Craft Advisory issued October 14 at 3:33AM AKDT until October 15 at 5:00AM AKDT by NWS Anchorage AK,[]
urn:oid:2.49.0.1.840.0.a6dbc7cef3706690679cb5a3d055ff1906e49f1c.015.1,West of Barren Islands Including Kamishak Bay,058730,PKZ730,https://api.weather.gov/zones/forecast/PKZ730,2024-10-14T03:33:00-08:00,2024-10-14T03:33:00-08:00,2024-10-14T05:00:00-08:00,2024-10-14T16:00:00-08:00,2024-10-14T17:00:00-08:00,Actual,Alert,Met,Minor,Likely,Expected,Small Craft Advisory,Small Craft Advisory issued October 14 at 3:33AM AKDT until October 14 at 5:00PM AKDT by NWS Anchorage AK,[]
urn:oid:2.49.0.1.840.0.a6dbc7cef3706690679cb5a3d055ff1906e49f1c.023.1,Cook Inlet Kalgin Island to Point Bede,058742,PKZ742,https://api.weather.gov/zones/forecast/PKZ742,2024-10-14T03:33:00-08:00,2024-10-14T03:33:00-08:00,2024-10-14T05:00:00-08:00,2024-10-14T16:00:00-08:00,2024-10-14T17:00:00-08:00,Actual,Alert,Met,Minor,Likely,Expected,Small Craft Advisory,Small Craft Advisory issued October 14 at 3:33AM AKDT until October 14 at 5:00PM AKDT by NWS Anchorage AK,[]
urn:oid:2.49.0.1.840.0.a6dbc7cef3706690679cb5a3d055ff1906e49f1c.006.1,Cape Cleare to Gore Point from 15 to 75 NM,058716,PKZ716,https://api.weather.gov/zones/forecast/PKZ716,2024-10-14T03:33:00-08:00,2024-10-14T03:33:00-08:00,2024-10-14T03:00:00-08:00,2024-10-14T16:00:00-08:00,2024-10-15T05:00:00-08:00,Actual,Alert,Met,Minor,Likely,Expected,Small Craft Advisory,Small Craft Advisory issued October 14 at 3:33AM AKDT until October 15 at 5:00AM AKDT by NWS Anchorage AK,[]
urn:oid:2.49.0.1.840.0.a6dbc7cef3706690679cb5a3d055ff1906e49f1c.017.1,Gore Point to Marmot Island from 15 to 80 NM,058733,PKZ733,https://api.weather.gov/zones/forecast/PKZ733,2024-10-14T03:33:00-08:00,2024-10-14T03:33:00-08:00,2024-10-14T03:00:00-08:00,2024-10-14T16:00:00-08:00,2024-10-15T05:00:00-08:00,Actual,Alert,Met,Minor,Likely,Expected,Small Craft Advisory,Small Craft Advisory issued October 14 at 3:33AM AKDT until October 15 at 5:00AM AKDT by NWS Anchorage AK,[]
urn:oid:2.49.0.1.840.0.a6dbc7cef3706690679cb5a3d055ff1906e49f1c.022.1,Shelikof Strait,058738,PKZ738,https://api.weather.gov/zones/forecast/PKZ738,2024-10-14T03:33:00-08:00,2024-10-14T03:33:00-08:00,2024-10-14T05:00:00-08:00,2024-10-14T16:00:00-08:00,2024-10-14T17:00:00-08:00,Actual,Alert,Met,Minor,Likely,Expected,Small Craft Advisory,Small Craft Advisory issued October 14 at 3:33AM AKDT until October 14 at 5:00PM AKDT by NWS Anchorage AK,[]
urn:oid:2.49.0.1.840.0.a6dbc7cef3706690679cb5a3d055ff1906e49f1c.002.1,Cape Suckling to Gravel Point out to 15 NM,058710,PKZ710,https://api.weather.gov/zones/forecast/PKZ710,2024-10-14T03:33:00-08:00,2024-10-14T03:33:00-08:00,2024-10-14T03:00:00-08:00,2024-10-14T16:00:00-08:00,2024-10-15T05:00:00-08:00,Actual,Alert,Met,Minor,Likely,Expected,Small Craft Advisory,Small Craft Advisory issued October 14 at 3:33AM AKDT until October 15 at 5:00AM AKDT by NWS Anchorage AK,[]
urn:oid:2.49.0.1.840.0.a6dbc7cef3706690679cb5a3d055ff1906e49f1c.005.1,Cape Cleare to Gore Point out to 15 NM,058715,PKZ715,https://api.weather.gov/zones/forecast/PKZ715,2024-10-14T03:33:00-08:00,2024-10-14T03:33:00-08:00,2024-10-14T05:00:00-08:00,2024-10-14T16:00:00-08:00,2024-10-14T17:00:00-08:00,Actual,Alert,Met,Minor,Likely,Expected,Small Craft Advisory,Small Craft Advisory issued October 14 at 3:33AM AKDT until October 14 at 5:00PM AKDT by NWS Anchorage AK,[]
urn:oid:2.49.0.1.840.0.9446702af1036e3704fd5a2d0eb900bbf7600726.001.2,Chesapeake Bay north of Pooles Island MD; Chesapeake Bay from Pooles Island to Sandy Point MD; Tidal Potomac from Key Bridge to Indian Head MD; Patapsco River including Baltimore Harbor,"073530,073531,073535,073538","ANZ530,ANZ531,ANZ535,ANZ538","https://api.weather.gov/zones/forecast/ANZ530,https://api.weather.gov/zones/forecast/ANZ531,https://api.weather.gov/zones/forecast/ANZ535,https://api.weather.gov/zones/forecast/ANZ538",2024-10-14T07:19:00-04:00,2024-10-14T07:19:00-04:00,2024-10-14T18:00:00-04:00,2024-10-14T15:30:00-04:00,2024-10-15T00:00:00-04:00,Actual,Update,Met,Minor,Likely,Expected,Small Craft Advisory,Small Craft Advisory issued October 14 at 7:19AM EDT until October 15 at 12:00AM EDT by NWS Baltimore MD/Washington DC,[]
urn:oid:2.49.0.1.840.0.9446702af1036e3704fd5a2d0eb900bbf7600726.003.1,Tidal Potomac from Indian Head to Cobb Island MD; Chester River to Queenstown MD; Eastern Bay; Patuxent River to Broomes Island MD,"073536,073539,073540,073542","ANZ536,ANZ539,ANZ540,ANZ542","https://api.weather.gov/zones/forecast/ANZ536,https://api.weather.gov/zones/forecast/ANZ539,https://api.weather.gov/zones/forecast/ANZ540,https://api.weather.gov/zones/forecast/ANZ542",2024-10-14T07:19:00-04:00,2024-10-14T07:19:00-04:00,2024-10-14T07:19:00-04:00,2024-10-14T15:30:00-04:00,2024-10-15T00:00:00-04:00,Actual,Update,Met,Minor,Likely,Expected,Small Craft Advisory,Small Craft Advisory issued October 14 at 7:19AM EDT until October 15 at 12:00AM EDT by NWS Baltimore MD/Washington DC,[]
urn:oid:2.49.0.1.840.0.9446702af1036e3704fd5a2d0eb900bbf7600726.001.1,Chesapeake Bay north of Pooles Island MD; Chesapeake Bay from Pooles Island to Sandy Point MD; Tidal Potomac from Key Bridge to Indian Head MD; Patapsco River including Baltimore Harbor,"073530,073531,073535,073538","ANZ530,ANZ531,ANZ535,ANZ538","https://api.weather.gov/zones/forecast/ANZ530,https://api.weather.gov/zones/forecast/ANZ531,https://api.weather.gov/zones/forecast/ANZ535,https://api.weather.gov/zones/forecast/ANZ538",2024-10-14T07:19:00-04:00,2024-10-14T07:19:00-04:00,2024-10-14T07:19:00-04:00,2024-10-14T15:30:00-04:00,2024-10-14T18:00:00-04:00,Actual,Update,Met,Moderate,Likely,Expected,Gale Warning,Gale Warning issued October 14 at 7:19AM EDT until October 14 at 6:00PM EDT by NWS Baltimore MD/Washington DC,[]
