id,areaDesc,SAME_codes,UGC_codes,affectedZones,sent,effective,onset,expires,ends,status,messageType,category,severity,certainty,urgency,event,headline
urn:oid:2.49.0.1.840.0.2baea81e483a70b470fb7c14e9fa49ad57e16600.001.2,Coastal waters east of Ipswich Bay and the Stellwagen Bank National Marine Sanctuary; Coastal waters from Provincetown MA to Chatham MA to Nantucket MA out 20 nm,"073250,073254","ANZ250,ANZ254","https://api.weather.gov/zones/forecast/ANZ250,https://api.weather.gov/zones/forecast/ANZ254",2024-10-12T12:47:00-04:00,2024-10-12T12:47:00-04:00,2024-10-12T12:47:00-04:00,2024-10-13T02:00:00-04:00,2024-10-13T05:00:00-04:00,Actual,Alert,Met,Minor,Likely,Expected,Small Craft Advisory,Small Craft Advisory issued October 12 at 12:47PM EDT until October 13 at 5:00AM EDT by NWS Boston/Norton MA
urn:oid:2.49.0.1.840.0.2baea81e483a70b470fb7c14e9fa49ad57e16600.004.1,Cape Cod Bay; Nantucket Sound; Vineyard Sound; Buzzards Bay; Rhode Island Sound; Block Island Sound,"073231,073232,073233,073234,073235,073237","ANZ231,ANZ232,ANZ233,ANZ234,ANZ235,ANZ237","https://api.weather.gov/zones/forecast/ANZ231,https://api.weather.gov/zones/forecast/ANZ232,https://api.weather.gov/zones/forecast/ANZ233,https://api.weather.gov/zones/forecast/ANZ234,https://api.weather.gov/zones/forecast/ANZ235,https://api.weather.gov/zones/forecast/ANZ237",2024-10-12T12:47:00-04:00,2024-10-12T12:47:00-04:00,2024-10-12T12:47:00-04:00,2024-10-12T17:00:00-04:00,2024-10-12T17:00:00-04:00,Actual,Update,Met,Minor,Likely,Expected,Small Craft Advisory,Small Craft Advisory issued October 12 at 12:47PM EDT until October 12 at 5:00PM EDT by NWS Boston/Norton MA
urn:oid:2.49.0.1.840.0.8476401e2658d2344199a048b8111b96c4d31b8f.001.1,Northeast Prince William Sound,002063,AKZ132,https://api.weather.gov/zones/forecast/AKZ132,2024-10-12T08:41:00-08:00,2024-10-12T08:41:00-08:00,2024-10-12T08:41:00-08:00,2024-10-12T14:00:00-08:00,2024-10-12T14:00:00-08:00,Actual,Update,Met,Moderate,Likely,Expected,Winter Weather Advisory,Winter Weather Advisory issued October 12 at 8:41AM AKDT until October 12 at 2:00PM AKDT by NWS Anchorage AK
urn:oid:2.49.0.1.840.0.8ed50222f2267898a1546363389ecaa698b21490.001.1,Dalton Highway Summits,002290,AKZ832,https://api.weather.gov/zones/forecast/AKZ832,2024-10-12T08:17:00-08:00,2024-10-12T08:17:00-08:00,2024-10-12T13:00:00-08:00,2024-10-12T17:00:00-08:00,2024-10-13T07:00:00-08:00,Actual,Update,Met,Severe,Likely,Expected,Winter Storm Warning,Winter Storm Warning issued October 12 at 8:17AM AKDT until October 13 at 7:00AM AKDT by NWS Fairbanks AK
urn:oid:2.49.0.1.840.0.8ed50222f2267898a1546363389ecaa698b21490.002.1,Upper Koyukuk Valley,002290,AKZ831,https://api.weather.gov/zones/forecast/AKZ831,2024-10-12T08:17:00-08:00,2024-10-12T08:17:00-08:00,2024-10-12T08:17:00-08:00,2024-10-12T17:00:00-08:00,2024-10-13T01:00:00-08:00,Actual,Alert,Met,Moderate,Likely,Expected,Winter Weather Advisory,Winter Weather Advisory issued October 12 at 8:17AM AKDT until October 13 at 1:00AM AKDT by NWS Fairbanks AK
urn:oid:2.49.0.1.840.0.f533bcbf6dad034f578c1f762963aa78b377f719.002.1,Southern Seward Peninsula Coast; Interior Seward Peninsula,002180,"AKZ822,AKZ823","https://api.weather.gov/zones/forecast/AKZ822,https://api.weather.gov/zones/forecast/AKZ823",2024-10-12T08:07:00-08:00,2024-10-12T08:07:00-08:00,2024-10-13T10:00:00-08:00,2024-10-12T17:00:00-08:00,2024-10-14T04:00:00-08:00,Actual,Update,Met,Severe,Likely,Expected,High Wind Warning,High Wind Warning issued October 12 at 8:07AM AKDT until October 14 at 4:00AM AKDT by NWS Fairbanks AK
urn:oid:2.49.0.1.840.0.f533bcbf6dad034f578c1f762963aa78b377f719.003.1,Middle Yukon Valley,002290,AKZ829,https://api.weather.gov/zones/forecast/AKZ829,2024-10-12T08:07:00-08:00,2024-10-12T08:07:00-08:00,2024-10-12T08:07:00-08:00,2024-10-12T17:00:00-08:00,2024-10-12T22:00:00-08:00,Actual,Alert,Met,Moderate,Likely,Expected,Wind Advisory,Wind Advisory issued October 12 at 8:07AM AKDT until October 12 at 10:00PM AKDT by NWS Fairbanks AK
urn:oid:2.49.0.1.840.0.f533bcbf6dad034f578c1f762963aa78b377f719.001.1,Shishmaref; Bering Strait Coast; St Lawrence Island,002180,"AKZ820,AKZ821,AKZ827","https://api.weather.gov/zones/forecast/AKZ820,https://api.weather.gov/zones/forecast/AKZ821,https://api.weather.gov/zones/forecast/AKZ827",2024-10-12T08:07:00-08:00,2024-10-12T08:07:00-08:00,2024-10-12T08:07:00-08:00,2024-10-12T17:00:00-08:00,2024-10-13T10:00:00-08:00,Actual,Update,Met,Severe,Likely,Expected,High Wind Warning,High Wind Warning issued October 12 at 8:07AM AKDT until October 13 at 10:00AM AKDT by NWS Fairbanks AK
urn:oid:2.49.0.1.840.0.c797e8c6f7e07831437c908d5be10fb41b59bdad.001.1,Delta Junction; Northern Denali Borough; Eastern Alaska Range North of Trims Camp,"002240,002068","AKZ837,AKZ847,AKZ849","https://api.weather.gov/zones/forecast/AKZ837,https://api.weather.gov/zones/forecast/AKZ847,https://api.weather.gov/zones/forecast/AKZ849",2024-10-12T08:07:00-08:00,2024-10-12T08:07:00-08:00,2024-10-12T08:07:00-08:00,2024-10-12T17:00:00-08:00,2024-10-13T00:00:00-08:00,Actual,Update,Met,Moderate,Likely,Expected,Wind Advisory,Wind Advisory issued October 12 at 8:07AM AKDT until October 13 at 12:00AM AKDT by NWS Fairbanks AK
urn:oid:2.49.0.1.840.0.08cc2a518b6e806ad687288833b5ef147e5aa302.001.1,South Central Oregon Coast; Curry County Coast,"041011,041015,041019","ORZ021,ORZ022","https://api.weather.gov/zones/forecast/ORZ021,https://api.weather.gov/zones/forecast/ORZ022",2024-10-12T08:47:00-07:00,2024-10-12T08:47:00-07:00,2024-10-14T08:00:00-07:00,2024-10-13T05:00:00-07:00,2024-10-14T20:00:00-07:00,Actual,Alert,Met,Moderate,Likely,Expected,Beach Hazards Statement,Beach Hazards Statement issued October 12 at 8:47AM PDT until October 14 at 8:00PM PDT by NWS Medford OR
urn:oid:2.49.0.1.840.0.d6fa96225ec8a13799fe12ed5ba7c8c275bce593.003.1,East Santa Barbara Channel from Pt. Conception to Pt. Mugu CA including Santa Cruz Island,057650,PZZ650,https://api.weather.gov/zones/forecast/PZZ650,2024-10-12T08:46:00-07:00,2024-10-12T08:46:00-07:00,2024-10-12T15:00:00-07:00,2024-10-12T17:00:00-07:00,2024-10-12T21:00:00-07:00,Actual,Update,Met,Minor,Likely,Expected,Small Craft Advisory,Small Craft Advisory issued October 12 at 8:46AM PDT until October 12 at 9:00PM PDT by NWS Los Angeles/Oxnard CA
urn:oid:2.49.0.1.840.0.d6fa96225ec8a13799fe12ed5ba7c8c275bce593.001.1,Point Piedras Blancas to Point Sal from 10 to 60 NM,057670,PZZ670,https://api.weather.gov/zones/forecast/PZZ670,2024-10-12T08:46:00-07:00,2024-10-12T08:46:00-07:00,2024-10-12T15:00:00-07:00,2024-10-12T17:00:00-07:00,2024-10-14T03:00:00-07:00,Actual,Update,Met,Minor,Likely,Expected,Small Craft Advisory,Small Craft Advisory issued October 12 at 8:46AM PDT until October 14 at 3:00AM PDT by NWS Los Angeles/Oxnard CA
urn:oid:2.49.0.1.840.0.d6fa96225ec8a13799fe12ed5ba7c8c275bce593.004.1,Waters from Pt. Sal to Santa Cruz Island CA and westward 60 nm including San Miguel and Santa Rosa Islands; Outer waters from Santa Cruz Island to San Clemente Island to 60 NM offshore including San Nicolas and Santa Barbara Islands,"057673,057676","PZZ673,PZZ676","https://api.weather.gov/zones/forecast/PZZ673,https://api.weather.gov/zones/forecast/PZZ676",2024-10-12T08:46:00-07:00,2024-10-12T08:46:00-07:00,2024-10-12T08:46:00-07:00,2024-10-12T17:00:00-07:00,2024-10-14T03:00:00-07:00,Actual,Update,Met,Minor,Likely,Expected,Small Craft Advisory,Small Craft Advisory issued October 12 at 8:46AM PDT until October 14 at 3:00AM PDT by NWS Los Angeles/Oxnard CA
urn:oid:2.49.0.1.840.0.d6fa96225ec8a13799fe12ed5ba7c8c275bce593.002.1,Point Piedras Blancas to Point Sal westward out to 10 NM,057645,PZZ645,https://api.weather.gov/zones/forecast/PZZ645,2024-10-12T08:46:00-07:00,2024-10-12T08:46:00-07:00,2024-10-12T12:00:00-07:00,2024-10-12T17:00:00-07:00,2024-10-12T21:00:00-07:00,Actual,Update,Met,Minor,Likely,Expected,Small Craft Advisory,Small Craft Advisory issued October 12 at 8:46AM PDT until October 12 at 9:00PM PDT by NWS Los Angeles/Oxnard CA
urn:oid:2.49.0.1.840.0.9fdd6fdaaf70be80299a391b7c930c06583ae341.001.1,Northwest Aroostook; Northeast Aroostook; Northern Somerset; Northern Piscataquis; Northern Penobscot; Southeast Aroostook; Central Piscataquis; Central Penobscot; Southern Penobscot; Interior Hancock; Central Washington; Coastal Hancock; Coastal Washington; Southern Piscataquis; Northern Washington,"023003,023025,023021,023019,023009,023029","MEZ001,MEZ002,MEZ003,MEZ004,MEZ005,MEZ006,MEZ010,MEZ011,MEZ015,MEZ016,MEZ017,MEZ029,MEZ030,MEZ031,MEZ032","https://api.weather.gov/zones/forecast/MEZ001,https://api.weather.gov/zones/forecast/MEZ002,https://api.weather.gov/zones/forecast/MEZ003,https://api.weather.gov/zones/forecast/MEZ004,https://api.weather.gov/zones/forecast/MEZ005,https://api.weather.gov/zones/forecast/MEZ006,https://api.weather.gov/zones/forecast/MEZ010,https://api.weather.gov/zones/forecast/MEZ011,https://api.weather.gov/zones/forecast/MEZ015,https://api.weather.gov/zones/forecast/MEZ016,https://api.weather.gov/zones/forecast/MEZ017,https://api.weather.gov/zones/forecast/MEZ029,https://api.weather.gov/zones/forecast/MEZ030,https://api.weather.gov/zones/forecast/MEZ031,https://api.weather.gov/zones/forecast/MEZ032",2024-10-12T11:42:00-04:00,2024-10-12T11:42:00-04:00,2024-10-12T11:42:00-04:00,2024-10-12T16:00:00-04:00,2024-10-12T16:00:00-04:00,Actual,Update,Met,Moderate,Likely,Expected,Wind Advisory,Wind Advisory issued October 12 at 11:42AM EDT until October 12 at 4:00PM EDT by NWS Caribou ME
urn:oid:2.49.0.1.840.0.e07e914b917b4ecf938166e9f6ed7b952ef1adf3.001.1,San Juan and Vicinity; North Central; Ponce and Vicinity; Northwest; Mayaguez and Vicinity; Southwest; St Croix,"072021,072031,072033,072061,072127,072135,072137,072139,072013,072017,072051,072054,072091,072143,072145,072059,072075,072111,072113,072133,072153,072005,072027,072065,072071,072115,072003,072011,072067,072097,072099,072117,072125,072023,072055,072079,078010","PRZ001,PRZ005,PRZ007,PRZ008,PRZ010,PRZ011,VIZ002","https://api.weather.gov/zones/forecast/PRZ001,https://api.weather.gov/zones/forecast/PRZ005,https://api.weather.gov/zones/forecast/PRZ007,https://api.weather.gov/zones/forecast/PRZ008,https://api.weather.gov/zones/forecast/PRZ010,https://api.weather.gov/zones/forecast/PRZ011,https://api.weather.gov/zones/forecast/VIZ002",2024-10-12T11:11:00-04:00,2024-10-12T11:11:00-04:00,2024-10-12T11:11:00-04:00,2024-10-12T17:00:00-04:00,2024-10-12T17:00:00-04:00,Actual,Update,Met,Moderate,Likely,Expected,Heat Advisory,Heat Advisory issued October 12 at 11:11AM AST until October 12 at 5:00PM AST by NWS San Juan PR
urn:oid:2.49.0.1.840.0.79a0eb85b8abe51857255cb5939343954530b2d8.001.1,"Coastal Waters from Eastport, ME to Schoodic Point, ME out 25 NM; Coastal Waters from Schoodic Point, ME to Stonington, ME out 25 NM; Intra Coastal Waters from Schoodic Point, ME to Stonington, ME","073050,073051,073052","ANZ050,ANZ051,ANZ052","https://api.weather.gov/zones/forecast/ANZ050,https://api.weather.gov/zones/forecast/ANZ051,https://api.weather.gov/zones/forecast/ANZ052",2024-10-12T10:46:00-04:00,2024-10-12T10:46:00-04:00,2024-10-12T10:46:00-04:00,2024-10-12T19:15:00-04:00,2024-10-12T20:00:00-04:00,Actual,Update,Met,Moderate,Likely,Expected,Gale Warning,Gale Warning issued October 12 at 10:46AM EDT until October 12 at 8:00PM EDT by NWS Caribou ME
urn:oid:2.49.0.1.840.0.6ce1fe0ceccef7ecf8c8b713f698705b48203d86.001.1,Calumet Harbor IL to Gary IN; Gary to Burns Harbor IN; Burns Harbor to Michigan City IN,"092743,092744,092745","LMZ743,LMZ744,LMZ745","https://api.weather.gov/zones/forecast/LMZ743,https://api.weather.gov/zones/forecast/LMZ744,https://api.weather.gov/zones/forecast/LMZ745",2024-10-12T09:46:00-05:00,2024-10-12T09:46:00-05:00,2024-10-12T09:46:00-05:00,2024-10-12T15:00:00-05:00,2024-10-12T15:00:00-05:00,Actual,Update,Met,Minor,Likely,Expected,Small Craft Advisory,Small Craft Advisory issued October 12 at 9:46AM CDT until October 12 at 3:00PM CDT by NWS Chicago IL
urn:oid:2.49.0.1.840.0.6ce1fe0ceccef7ecf8c8b713f698705b48203d86.003.1,Wilmette Harbor to Northerly Island IL; Northerly Island to Calumet Harbor IL,"092741,092742","LMZ741,LMZ742","https://api.weather.gov/zones/forecast/LMZ741,https://api.weather.gov/zones/forecast/LMZ742",2024-10-12T09:46:00-05:00,2024-10-12T09:46:00-05:00,2024-10-12T09:46:00-05:00,2024-10-12T18:00:00-05:00,2024-10-12T22:00:00-05:00,Actual,Update,Met,Minor,Likely,Expected,Small Craft Advisory,Small Craft Advisory issued October 12 at 9:46AM CDT until October 12 at 10:00PM CDT by NWS Chicago IL
urn:oid:2.49.0.1.840.0.6ce1fe0ceccef7ecf8c8b713f698705b48203d86.002.1,Winthrop Harbor to Wilmette Harbor IL,092740,LMZ740,https://api.weather.gov/zones/forecast/LMZ740,2024-10-12T09:46:00-05:00,2024-10-12T09:46:00-05:00,2024-10-12T09:46:00-05:00,2024-10-12T18:00:00-05:00,2024-10-12T22:00:00-05:00,Actual,Update,Met,Minor,Likely,Expected,Small Craft Advisory,Small Craft Advisory issued October 12 at 9:46AM CDT until October 12 at 10:00PM CDT by NWS Chicago IL
urn:oid:2.49.0.1.840.0.459bbfe5bfbe58984fd7c0600dabda625e53a2c0.001.1,"Hillsborough, FL",012057,FLC057,https://api.weather.gov/zones/county/FLC057,2024-10-12T10:21:00-04:00,2024-10-12T10:21:00-04:00,2024-10-12T10:21:00-04:00,2024-10-12T17:00:00-04:00,2024-10-12T17:00:00-04:00,Actual,Alert,Met,Severe,Likely,Expected,Flood Warning,Flood Warning issued October 12 at 10:21AM EDT until October 12 at 5:00PM EDT by NWS Tampa Bay Ruskin FL
urn:oid:2.49.0.1.840.0.6024e1889ecc325397214ad871bbd2d8d153d657.001.1,Monroe Upper Keys,012087,FLZ076,https://api.weather.gov/zones/forecast/FLZ076,2024-10-12T10:14:00-04:00,2024-10-12T10:14:00-04:00,2024-10-12T10:14:00-04:00,2024-10-12T17:00:00-04:00,2024-10-12T17:00:00-04:00,Actual,Update,Met,Minor,Likely,Expected,Coastal Flood Statement,Coastal Flood Statement issued October 12 at 10:14AM EDT until October 12 at 5:00PM EDT by NWS Key West FL
urn:oid:2.49.0.1.840.0.438f6be5f2125d8f0b6f2566d641bda0e151142e.007.1,"Hernando, FL; Pasco, FL","012053,012101","FLC053,FLC101","https://api.weather.gov/zones/county/FLC053,https://api.weather.gov/zones/county/FLC101",2024-10-12T10:03:00-04:00,2024-10-12T10:03:00-04:00,2024-10-12T10:03:00-04:00,2024-10-13T00:00:00-04:00,,Actual,Update,Met,Severe,Observed,Immediate,Flood Warning,Flood Warning issued October 12 at 10:03AM EDT by NWS Tampa Bay Ruskin FL
urn:oid:2.49.0.1.840.0.438f6be5f2125d8f0b6f2566d641bda0e151142e.008.1,"Polk, FL",012105,FLC105,https://api.weather.gov/zones/county/FLC105,2024-10-12T10:03:00-04:00,2024-10-12T10:03:00-04:00,2024-10-12T10:03:00-04:00,2024-10-13T00:00:00-04:00,,Actual,Update,Met,Severe,Observed,Immediate,Flood Warning,Flood Warning issued October 12 at 10:03AM EDT by NWS Tampa Bay Ruskin FL
urn:oid:2.49.0.1.840.0.438f6be5f2125d8f0b6f2566d641bda0e151142e.015.1,"Pasco, FL",012101,FLC101,https://api.weather.gov/zones/county/FLC101,2024-10-12T10:03:00-04:00,2024-10-12T10:03:00-04:00,2024-10-12T10:03:00-04:00,2024-10-13T00:00:00-04:00,,Actual,Update,Met,Severe,Observed,Immediate,Flood Warning,Flood Warning issued October 12 at 10:03AM EDT by NWS Tampa Bay Ruskin FL
urn:oid:2.49.0.1.840.0.438f6be5f2125d8f0b6f2566d641bda0e151142e.004.1,"Hillsborough, FL",012057,FLC057,https://api.weather.gov/zones/county/FLC057,2024-10-12T10:03:00-04:00,2024-10-12T10:03:00-04:00,2024-10-12T10:03:00-04:00,2024-10-13T00:00:00-04:00,,Actual,Update,Met,Severe,Observed,Immediate,Flood Warning,Flood Warning issued October 12 at 10:03AM EDT by NWS Tampa Bay Ruskin FL
urn:oid:2.49.0.1.840.0.438f6be5f2125d8f0b6f2566d641bda0e151142e.005.1,"Pasco, FL; Sumter, FL","012101,012119","FLC101,FLC119","https://api.weather.gov/zones/county/FLC101,https://api.weather.gov/zones/county/FLC119",2024-10-12T10:03:00-04:00,2024-10-12T10:03:00-04:00,2024-10-12T10:03:00-04:00,2024-10-13T00:00:00-04:00,,Actual,Update,Met,Severe,Observed,Immediate,Flood Warning,Flood Warning issued October 12 at 10:03AM EDT by NWS Tampa Bay Ruskin FL
urn:oid:2.49.0.1.840.0.438f6be5f2125d8f0b6f2566d641bda0e151142e.014.1,"Sarasota, FL",012115,FLC115,https://api.weather.gov/zones/county/FLC115,2024-10-12T10:03:00-04:00,2024-10-12T10:03:00-04:00,2024-10-12T10:03:00-04:00,2024-10-13T00:00:00-04:00,,Actual,Update,Met,Severe,Observed,Immediate,Flood Warning,Flood Warning issued October 12 at 10:03AM EDT by NWS Tampa Bay Ruskin FL
urn:oid:2.49.0.1.840.0.438f6be5f2125d8f0b6f2566d641bda0e151142e.003.1,"Manatee, FL",012081,FLC081,https://api.weather.gov/zones/county/FLC081,2024-10-12T10:03:00-04:00,2024-10-12T10:03:00-04:00,2024-10-12T10:03:00-04:00,2024-10-13T00:00:00-04:00,2024-10-13T01:00:00-04:00,Actual,Update,Met,Severe,Observed,Immediate,Flood Warning,Flood Warning issued October 12 at 10:03AM EDT until October 13 at 1:00AM EDT by NWS Tampa Bay Ruskin FL
urn:oid:2.49.0.1.840.0.438f6be5f2125d8f0b6f2566d641bda0e151142e.012.1,"DeSoto, FL",012027,FLC027,https://api.weather.gov/zones/county/FLC027,2024-10-12T10:03:00-04:00,2024-10-12T10:03:00-04:00,2024-10-12T10:03:00-04:00,2024-10-13T00:00:00-04:00,,Actual,Update,Met,Severe,Observed,Immediate,Flood Warning,Flood Warning issued October 12 at 10:03AM EDT by NWS Tampa Bay Ruskin FL
urn:oid:2.49.0.1.840.0.438f6be5f2125d8f0b6f2566d641bda0e151142e.011.1,"Hardee, FL",012049,FLC049,https://api.weather.gov/zones/county/FLC049,2024-10-12T10:03:00-04:00,2024-10-12T10:03:00-04:00,2024-10-12T10:03:00-04:00,2024-10-13T00:00:00-04:00,,Actual,Update,Met,Severe,Observed,Immediate,Flood Warning,Flood Warning issued October 12 at 10:03AM EDT by NWS Tampa Bay Ruskin FL
urn:oid:2.49.0.1.840.0.438f6be5f2125d8f0b6f2566d641bda0e151142e.013.1,"DeSoto, FL",012027,FLC027,https://api.weather.gov/zones/county/FLC027,2024-10-12T10:03:00-04:00,2024-10-12T10:03:00-04:00,2024-10-12T10:03:00-04:00,2024-10-13T00:00:00-04:00,,Actual,Update,Met,Severe,Observed,Immediate,Flood Warning,Flood Warning issued October 12 at 10:03AM EDT by NWS Tampa Bay Ruskin FL
urn:oid:2.49.0.1.840.0.438f6be5f2125d8f0b6f2566d641bda0e151142e.001.1,"Pasco, FL",012101,FLC101,https://api.weather.gov/zones/county/FLC101,2024-10-12T10:03:00-04:00,2024-10-12T10:03:00-04:00,2024-10-12T10:03:00-04:00,2024-10-13T00:00:00-04:00,2024-10-15T00:17:00-04:00,Actual,Update,Met,Severe,Observed,Immediate,Flood Warning,Flood Warning issued October 12 at 10:03AM EDT until October 15 at 12:17AM EDT by NWS Tampa Bay Ruskin FL
urn:oid:2.49.0.1.840.0.438f6be5f2125d8f0b6f2566d641bda0e151142e.006.1,"Citrus, FL",012017,FLC017,https://api.weather.gov/zones/county/FLC017,2024-10-12T10:03:00-04:00,2024-10-12T10:03:00-04:00,2024-10-12T10:03:00-04:00,2024-10-13T00:00:00-04:00,,Actual,Update,Met,Severe,Observed,Immediate,Flood Warning,Flood Warning issued October 12 at 10:03AM EDT by NWS Tampa Bay Ruskin FL
urn:oid:2.49.0.1.840.0.438f6be5f2125d8f0b6f2566d641bda0e151142e.002.1,"Hillsborough, FL",012057,FLC057,https://api.weather.gov/zones/county/FLC057,2024-10-12T10:03:00-04:00,2024-10-12T10:03:00-04:00,2024-10-12T10:03:00-04:00,2024-10-13T00:00:00-04:00,2024-10-15T08:00:00-04:00,Actual,Update,Met,Severe,Observed,Immediate,Flood Warning,Flood Warning issued October 12 at 10:03AM EDT until October 15 at 8:00AM EDT by NWS Tampa Bay Ruskin FL
urn:oid:2.49.0.1.840.0.438f6be5f2125d8f0b6f2566d641bda0e151142e.009.1,"Hillsborough, FL",012057,FLC057,https://api.weather.gov/zones/county/FLC057,2024-10-12T10:03:00-04:00,2024-10-12T10:03:00-04:00,2024-10-12T10:03:00-04:00,2024-10-13T00:00:00-04:00,,Actual,Update,Met,Severe,Observed,Immediate,Flood Warning,Flood Warning issued October 12 at 10:03AM EDT by NWS Tampa Bay Ruskin FL
urn:oid:2.49.0.1.840.0.438f6be5f2125d8f0b6f2566d641bda0e151142e.010.1,"Hillsborough, FL",012057,FLC057,https://api.weather.gov/zones/county/FLC057,2024-10-12T10:03:00-04:00,2024-10-12T10:03:00-04:00,2024-10-12T10:03:00-04:00,2024-10-13T00:00:00-04:00,,Actual,Update,Met,Severe,Observed,Immediate,Flood Warning,Flood Warning issued October 12 at 10:03AM EDT by NWS Tampa Bay Ruskin FL
urn:oid:2.49.0.1.840.0.27dc0145f325c1c9eeb2b762b1c28da552521603.001.1,Atlantic Waters of Puerto Rico AND USVI from 10 NM to 19.5N,075711,AMZ711,https://api.weather.gov/zones/forecast/AMZ711,2024-10-12T09:59:00-04:00,2024-10-12T09:59:00-04:00,2024-10-12T09:59:00-04:00,2024-10-12T18:00:00-04:00,2024-10-13T18:00:00-04:00,Actual,Update,Met,Minor,Likely,Expected,Small Craft Advisory,Small Craft Advisory issued October 12 at 9:59AM AST until October 13 at 6:00PM AST by NWS San Juan PR
urn:oid:2.49.0.1.840.0.27dc0145f325c1c9eeb2b762b1c28da552521603.002.1,Coastal Waters of Northern Puerto Rico out 10 NM; Mona Passage Southward to 17N; Coastal Waters OF Northwestern Puerto Rico out 10 NM,"075712,075741,075742","AMZ712,AMZ741,AMZ742","https://api.weather.gov/zones/forecast/AMZ712,https://api.weather.gov/zones/forecast/AMZ741,https://api.weather.gov/zones/forecast/AMZ742",2024-10-12T09:59:00-04:00,2024-10-12T09:59:00-04:00,2024-10-13T00:00:00-04:00,2024-10-12T18:00:00-04:00,2024-10-13T12:00:00-04:00,Actual,Update,Met,Minor,Likely,Expected,Small Craft Advisory,Small Craft Advisory issued October 12 at 9:59AM AST until October 13 at 12:00PM AST by NWS San Juan PR
urn:oid:2.49.0.1.840.0.4edc1f60f0a1a5197e813a6c163677869b2c32f4.001.1,San Juan and Vicinity; Northeast; North Central; Northwest,"072021,072031,072033,072061,072127,072135,072137,072139,072029,072037,072053,072069,072087,072089,072103,072119,072013,072017,072051,072054,072091,072143,072145,072005,072027,072065,072071,072115","PRZ001,PRZ002,PRZ005,PRZ008","https://api.weather.gov/zones/forecast/PRZ001,https://api.weather.gov/zones/forecast/PRZ002,https://api.weather.gov/zones/forecast/PRZ005,https://api.weather.gov/zones/forecast/PRZ008",2024-10-12T09:58:00-04:00,2024-10-12T09:58:00-04:00,2024-10-12T09:58:00-04:00,2024-10-12T18:00:00-04:00,2024-10-14T06:00:00-04:00,Actual,Update,Met,Moderate,Likely,Expected,Rip Current Statement,Rip Current Statement issued October 12 at 9:58AM AST until October 14 at 6:00AM AST by NWS San Juan PR
urn:oid:2.49.0.1.840.0.4edc1f60f0a1a5197e813a6c163677869b2c32f4.002.1,Mayaguez and Vicinity; Culebra,"072003,072011,072067,072097,072099,072117,072125,072049","PRZ010,PRZ012","https://api.weather.gov/zones/forecast/PRZ010,https://api.weather.gov/zones/forecast/PRZ012",2024-10-12T09:58:00-04:00,2024-10-12T09:58:00-04:00,2024-10-12T09:58:00-04:00,2024-10-12T18:00:00-04:00,2024-10-14T06:00:00-04:00,Actual,Update,Met,Moderate,Likely,Expected,Rip Current Statement,Rip Current Statement issued October 12 at 9:58AM AST until October 14 at 6:00AM AST by NWS San Juan PR
urn:oid:2.49.0.1.840.0.4edc1f60f0a1a5197e813a6c163677869b2c32f4.003.1,St Croix,078010,VIZ002,https://api.weather.gov/zones/forecast/VIZ002,2024-10-12T09:58:00-04:00,2024-10-12T09:58:00-04:00,2024-10-12T09:58:00-04:00,2024-10-12T18:00:00-04:00,2024-10-12T18:00:00-04:00,Actual,Update,Met,Moderate,Likely,Expected,Rip Current Statement,Rip Current Statement issued October 12 at 9:58AM AST until October 12 at 6:00PM AST by NWS San Juan PR
urn:oid:2.49.0.1.840.0.ccfe7be6766b1dbb943f2f3466be0615f869f64e.002.1,"Bryan, GA; Bulloch, GA; Chatham, GA; Effingham, GA","013029,013031,013051,013103","GAC029,GAC031,GAC051,GAC103","https://api.weather.gov/zones/county/GAC029,https://api.weather.gov/zones/county/GAC031,https://api.weather.gov/zones/county/GAC051,https://api.weather.gov/zones/county/GAC103",2024-10-12T09:53:00-04:00,2024-10-12T09:53:00-04:00,2024-10-12T09:53:00-04:00,2024-10-13T10:00:00-04:00,2024-10-13T20:00:00-04:00,Actual,Update,Met,Severe,Observed,Immediate,Flood Warning,Flood Warning issued October 12 at 9:53AM EDT until October 13 at 8:00PM EDT by NWS Charleston SC
urn:oid:2.49.0.1.840.0.ccfe7be6766b1dbb943f2f3466be0615f869f64e.003.1,"Berkeley, SC; Georgetown, SC; Williamsburg, SC","045015,045043,045089","SCC015,SCC043,SCC089","https://api.weather.gov/zones/county/SCC015,https://api.weather.gov/zones/county/SCC043,https://api.weather.gov/zones/county/SCC089",2024-10-12T09:53:00-04:00,2024-10-12T09:53:00-04:00,2024-10-12T09:53:00-04:00,2024-10-13T10:00:00-04:00,2024-10-14T11:00:00-04:00,Actual,Update,Met,Severe,Observed,Immediate,Flood Warning,Flood Warning issued October 12 at 9:53AM EDT until October 14 at 11:00AM EDT by NWS Charleston SC
